text,label,lang
<URL> to remind everyone the grave situation we are experiencing from 'vaccines'!,1,en
"le vaers répertorie 4178 américains décédés suite aux ""vaccins"" covid - ils ont fait plus de morts en quelques mois que la totalité des décès vaccinaux en 20 anset le vaers ne rapporte qu'environ 1% des décès et effets indésirables qui se produisent.<URL>",1,fr
"directo pfizer anuncia que su vacuna puede almacenarse a mayores temperaturas de las que se pensaba. el fármaco se conserva entre -25 °c y -15 °c, valores habituales en los congeladores y refrigeradores farmacéuticos <URL> <URL>",1,es
"#hoyenanimal en 2020, méxico tuvo un exceso de mortalidad de 335 mil 712 muertes por la pandemia.de estas, una tercera parte es reconocida por covid, y el 60% restante fue por otras enfermedades, falta de atención o no se confirmó si hubo contagio. 👉 <URL>",1,es
"mundo registra mais casos de covid em 2 semanas que nos primeiros 6 meses da pandemia, diz oms coronavírus g1 <URL>",1,pt
"de acuerdo con estimaciones de <USER> y <USER> el exceso de mortalidad de 2020 es equivalente a que toda la población de la alcaldía miguel hidalgo hubiera fallecido.""335 mil murieron en pandemia en 2020"":<URL>",1,es
"según reporta <USER> y <USER> el exceso de mortalidad en 2020 en #sonora fue de 9,362 decesos. mayor que la población de 48 municipios del estado. <URL> <URL>",1,es
"con casi 75% de la población del edomex viviendo en la zmvm y con condiciones urbanas y poblacionales similares, el exceso de mortalidad de la cdmx duplica el exceso del edomex de 2020.algo hicimos mal en la ciudad.gracias <USER> y proyecto li👇<URL> <URL>",1,es
"📺 tv en directo sánchez reclama al pp coherencia sobre el estado de alarma: ""no puede ser que ahora lo echen de menos y que cuando lo propuse en octubre votaran en contra. el estado de alarma es el pasado. el futuro se llama vacunación"" <URL> <URL>",1,es
"cdc: 4,178 americans dead after experimental covid injections – deaths from covid shots now equal 20 years of recorded deaths following vaccines since 2001 - global research please share this information with friends and family. death is not a side effect <URL>",1,en
"usa - plus de 300 000 décès des ""vaccins"" covid en 4 moisle vaers ne fournit pas de données précises et il est possible qu'il y ait plus de 300 000 décès en 4 mois depuis l'introduction du ""vaccin"" dans la population sous illégale autorisation d'urgence<URL>",1,fr
"us death toll from #covid19 now &gt;50,000. in all likelihood, next week number of americans killed by #coronavirus in 2 months will exceed 58,220 americans killed in 20 years of vietnam war. <URL> <URL>",1,en
"from an endless war on terror to a never-ending war on #covid19 ""who warns coronavirus vaccine alone won’t end pandemic: ‘we cannot go back to the way things were'""<URL>",1,en
"who: ""in particular, the covid-19 pandemic has given new impetus to the need to accelerate efforts to respond to climate change.” yep, that tells me all i need to know about who. <URL>",1,en
should you get a flu shot in the age of coronavirus? <URL>,1,en
"a coronavirus vaccine probably won't be ready before the end of 2021, according to a swiss pharmaceutical giant <USER> <URL> <URL>",1,en
latest antivax misinformation spreading around fb - with links to yt video and this article that is now down - <URL> - claims that a covid-19 vaccine is being tested on senegalese children and 7 died.,1,en
la universidad de oxford podría tener una vacuna contra el covid en septiembre <URL>,1,es
"foto de uma família turca acabada de chegar à alemanha, há 50 anos.de camisola amarela está uğur şahin, agora um famoso médico e imunologista alemão, director da empresa biontech que produziu a vacina contra o coronavírus. <URL>",1,pt
"el jefe del instituto de virología de wuhan, la ciudad donde se originó la pandemia de coronavirus, desmitió categóricamente que la enfermedad comenzara en sus laboratorio, tras las insinuaciones formuladas ayer por el presidente trump.<URL>",1,es
estados unidos 🇺🇸washington post confirma origen del paciente cero del coronavirus: era empleado del laboratorio de virología de la ciudad china de wuhan. el covid-19 se originó en el laboratorio del instituto de virología de wuhan como parte de un programa de arma biológica. <URL>,1,es
último minuto: washington post confirma a origem do paciente zero do coronavírus <URL> #noticia,1,pt
"washington post confirma origen del paciente cero del coronavirus, era empleado de un laboratorio de virología en wuhan: el covid-19 se originó en el laboratorio del instituto de virología de wuhan y el régimen chino destruyó hizo de todo para ocultarlo <URL>",1,es
washington post: confirma origen del paciente cero del coronavirus: era empleado del famoso laboratorio de virología de la ciudad china de wuhan <URL>,1,es
exclusivein a shocking claim the president of madagascar has said that the who offered $20m bribe to poison covid-19 cure. the herbal remedy called covid-19 organics made from artemisia can cure #coronavirus patients within ten days said the president.<URL>,1,en
"president of madagascar has accused who of a plot to poison covid-19 organics, the local african ‘cure’ for #coronavirus. he claims who offered $20 million bribe to poison their medicine, tanzania perspective reported on front-page of its 14th may edition<URL>",1,en
must readin a shocking claim the president of madagascar has said that the who offered $20m bribe to poison covid-19 cure. the herbal remedy called covid-19 organics made from artemisia can cure #coronavirus patients within ten days said the president.<URL>,1,en
in a shocking development president of madagascar made a sensational claim that #who offered $20m bribe to poison covid-19 cure. the herbal remedy called covid-19 organics made from artemisia can cure #coronavirus patients in 10 days said the president.<URL>,1,en
in a shocking development president of madagascar has made a sensational claim that who offered $20m bribe to poison covid-19 cure. the herbal remedy covid-19 organics made from artemisia can cure #coronavirus patients within 10 days said the president.<URL>,1,en
"the herbal remedy covid-19 organics made from artemisia can cure #coronavirus patients within 10 days said the president. he also raised the question that if it was a european country that had actually discovered this remedy, would there be so much doubt?<URL>",1,en
"el presidente de madagascar, andry rajoelina, afirma que la oms ofreció un soborno de 20 millones de dólares para agregar toxinas en la ""cura"" local africana hecha de artemisia. tercer país africano que expulsa a miembros de la oms tras tanzania y burundi. <URL>",1,es
"#who 20 million dollar bribe by the who to madagascarmadagascar’s president claims that the who - world health organisation, offered him us$20mil to add ""poison"" to their herbal remedy. now you know why the president of madagascar wants all african countries to leave the who <URL>",1,en
noticias cura de madagascar: se nos han ofrecido $ 20 millones para envenenar covid organic - presidente rajoelina (video)la #oms ofreció al presidente de #madagascar dinero para envenenar un remedio exitoso contra el #viruschino.!! hágame el hp favor.!<URL>,1,es
"#omsocialistamadagascar ha expulsado a miembros de la #oms. el presidente, rajoelina, afirmó que miembros de la oms le ofrecieron 20 mm $us para agregar toxinas en la ""cura"" africana para el #covid-19, hecha de artemisia. #áfricadespierta#plandemia ⤵️<URL>",1,es
"presidente de madagascar alega tener cura para el virus chino, pero dice que no es tenido en cuenta por ser un pais africano, tambien dice que oms trato de sobornarlo, y los expulso de su pais.<URL>",1,es
"#covid-19 means certificate of vaccination identity with 19, 1 = a and 9 = i for ai = artificial intelligence. it is not the name of the virus but that of the international plan for the control and reduction of populations, which has been developed for… <URL>",1,en
"""o que surpreende no ritmo de propagação da covid-19 não é a cada vez mais extensa lista de países atingidos, mas o sucesso da china em conter o alastramento da doença"" - helio shwartsman <USER> <USER> <URL>",1,pt
modéliser la propagation du #covid19 avec le minimum de tests et vite pour optimiser le déconfinementnotre projet :<URL> #covid_19 #intelligenceartificielle #confinement,1,fr
“getting the facts wrong puts our lives at risk.” #meaction speaks out against #covid19 disinformation. <URL>,1,en
"las mentiras del gobierno de ortega en el ""libro blanco"" sobre la covid-19 en nicaragua: ni una palabra sobre cómo propagaron el virus, las pruebas, los entierros exprés, y el contagio local comunitario <URL>",1,es
"we have facts, resources, and links for learning about covid-19, compiled by #umn librarians in the health sciences. remember: you can prevent infection by handwashing and avoiding close contact with people who are sick. #amatteroffacts <USER> <URL>",1,en
"the post reads: “hate to break this to all of the morons who call themselves journalists. covid literally stands for 'chinese originated viral infectious disease' and the number 19 is due to this being the 19th virus to come out of china."" <URL>",1,en
"cuba: le centre de coordination de l'essai clinique soberana 01 du vaccin cubain contre covid-19, finlay-fr-1, a rapporté ce mercredi que 48 heures après la vaccination des 20 premiers volontaires, aucun effet indésirable n'a été enregistré. <URL>",1,fr
antonio barra torres garantiu uma análise técnica de todos os pedidos de imunizante que porventura forem apresentados ao órgão regulador <URL>,1,pt
"brasil terá vacina contra covid-19 até junho de 2021, afirma diretor da anvisa <URL>",1,pt
"as many colleges and universities have made decisions amid the ongoing covid-19 outbreak, the hoya has compiled a timeline of the impact on georgetown university operations while university officials wait to release a decision.<URL>",1,en
コロナによる死亡率は下がってきていない逆に死亡率が上がると人々は用心して感染が広がりにくくなり、死亡率が下がると慢心して感染が広がりやすくなり、結果的に多くの人が病気に苦しむことになる。死亡率が低いからと安心するのは大まちがい。<URL>,1,ja
here you have so called experts in their field writing about science not understanding case and infection fatality rates aren't the same thing <URL>,1,en
"in an interaction with #congress leader #rahulgandhi, health experts professor #ashishjha and professor #johangiesecke talked about the #covid19 pandemic as part of the series being aired on #congress social media channels <URL>",1,en
"covid-19 is the new official name for the virus, guess it stands for ""china's original virus internationally distributed in 2019"" or something like that <URL>",1,en
covid-19 ....easy pronunciation hope and pray that it will be easy to cure...novel coronavirus officially named ‘covid-19’: who <URL>,1,en
🇮🇳hoax circulates online that an old indian textbook lists treatments for covid-19. <URL> <URL>,1,en
no ar. covid-19 não quer dizer ‘certificado internacional de vacinação com inteligência artificial’. <URL> <URL>,1,pt
#falso ❌ covid-19 no significa certificado de identificación de vacunación con inteligencia artificial 🙄nuevo episodio de chequeos conspiranoides en <USER> para que usted #nocomacuento🕵️‍♂️ <URL>,1,es
"important distinction: the disease is called ""covid-19."" the virus, however, will be called ""severe acute respiratory syndrome coronavirus 2"" or sars-cov-2 because it's so similar to the original sars virus. #covid19 <URL>",1,en
"circula nas redes sociais um vídeo em que uma suposta médica explica que a vacina da covid-19, que utiliza a tecnologia rna em sua fórmula, poderá modificar o dna de uma pessoa. leia: <URL> #agêncialupa #vacina #pandemia <URL>",1,pt
"cdc confirms covid-19 vaccines block transmission in the real worldstudy revealed that &gt;2 wks after 2nd dose, participants’ risk of infection⬇️by 90%. researchers also found that 80% of participants were protected after just 1 dose. #vaccinesaveslives<URL>",1,en
can you catch covid-19 twice? are some vaccines better than others?more important questions — answered 👇<URL>,1,en
#covid19 vaccines: trust the facts. learn more: <URL> #inthistogetherohio <URL>,1,en
michigan: 246 geimpfte positiv auf covid-19 getestet - drei verstorben <URL>,1,de
"el presidente ejecutivo de biontech dijo que se había alcanzado un hito muy importante: las personas fuera de los ensayos clínicos pronto tendrían acceso a la vacuna en el reino unido,“y creemos que realmente es el comienzo del fin de la pandemia"". <URL>",1,es
reino unido contrata 90 millones de vacunas contra el covid 19click en este link para enterarte todo:<URL> depor #coronavirus fuenlabrada #liberenajorgerios china virus #dondeestafacundo michael brooks #convoyvstvazteca airbnb,1,es
"boletim de fake news - 26/07, 18h novas- felipe neto frase crianças doces - <URL> vacina china fetos abortados - <URL> carlos schoereder vídeo globo - <URL>",1,pt
you taking this if ordered? <URL>,1,en
los efectos del coronavirus no se limitan al sistema respiratorio: afectan a otras partes del organismo como el sistema circulatorio 👇 #coronavirusfacts <URL>,1,es
all covid-19 vaccines are safe and effective. the best one to get is the first one available to you! <URL>,1,en
"another covid vaccine combination trial registered: this time, zf001 (protein subunit vax in phase 3 trial) plus cansino (adenovirus 5 vector). <URL> safety &amp; signs of immunity, comparator flu vax, 120 people in chinaother combo trials: <URL>",1,en
"""sinovac"":porque un estudio de la universidad de chile concluyó que la efectividad de esa vacuna contra el #covid19 es del 3% tras la primera dosis y de 54% después de la segunda <URL>",1,es
"die #usa wollen ab november einen #impfstoff gegen #covid19 zum einsatz bringen. doch ist dieser impfstoff sicher und ohne nebenwirkungen? wenn man sich die zur entwicklung beteiligten konzerne anschaut, dürfte dies berechtigterweise bezweifelt werden.<URL>",1,de
"l'université d'oxford doit lancer jeudi des essais cliniques sur l'homme pour un vaccin contre le nouveau coronavirus, affichant l'espoir très ambitieux de pouvoir le rendre disponible pour le public dès l'automne. <URL>",1,fr
"i know many members of the public are deeply concerned by the rising numbers of new covid-19 cases, this is a worrying and anxious time. this weeks figures are alarming + a stark warning at how this virus can spread even with the current restrictions in place. <URL>",1,en
"tese que aponta que vacina chinesa contra a covid-19 é feita de ""fetos abortados"" é falsa. explicamos detalhes aqui <URL>",1,pt
quote : organisasi kesehatan dunia (who) telah memperingatkan kecil kemungkinan vaksin covid-19 bisa tersedia sebelum akhir tahun 2021.😷<URL>,1,in
"⚫ #últimahora el titular de la <USER> jorge alcocer varela, suscribió el día de hoy un convenio para el suministro y fabricación de la vacuna contra el virus #covid19, entre el <USER> y la farmacéutica <USER> 🔗 <URL> <URL>",1,es
"💉 le produit, développé par une équipe de l’université d’oxford, va être testé sur 500 volontaires à partir de jeudi. alors que le bilan humain de l’épidémie ne cesse de s’alourdir au royaume-uni, le gouvernement mise beaucoup sur ces essais. <URL>",1,fr
breaking news! #advancequeensland is proud to announce we are providing $10m to fund a new #covid19 vaccine being developed right here in #queensland with <USER> <URL> #qldcovid19vaccine #qldcoronavirusvaccine <URL>,1,en
"how bad is the #coronavirus? #covid-19 is both highly contagious and lethal. there is no vaccine. twice as infectious as flu, the est. death rate is between 2.3% and 4% is 30x more than seasonal flu.#vaccine #capsules could be the solution:<URL>",1,en
🔴 cdc admits their covid19 numbers are off by huge amount<URL>,1,en
"300,000 americans have died from covid-19. this is the tragic story in numbers <URL>",1,en
cdc admits their covid19 numbers are off by huge amount <URL> via <USER>,1,en
#covid19hoy 🇺🇸 - la gran manzana es el epicentro del brote en ee. uu. ►►► <URL> <URL>,1,es
thousands. maybe wear the mask and shut up about it. <URL>,1,en
"so trump’s new message on covid-19 is to “just live with it?” trust me, as someone who went to get an ekg last week two months after i “recovered” from covid-19 because i thought i was having a heart attack—you don’t want this thing.<URL>",1,en
"your periodic reminder that #covid__19 is impacting every single aspect of global health. even as we tackle covid, we simply cannot afford to look away from other pressing health priorities.source: <URL> <USER> <URL>",1,en
"the wider, massive impacts of coronavirus on global health.“most worrisome among all this bad news is the worsening of global poverty, a major driver of poor health — up to 400 million new poor living under the $1.90 poverty line”<URL> v <USER> #covid19 <URL>",1,en
"hate to say this as i have long respected/admired the cdc for the excellence of their work, but don't take this at face value. trump has tainted the organization. i'm checking their statics against those posted on other sites i trust. <URL>",1,en
"coronavirus en france : 6111 contaminations en 24h, 32 décès à l’hôpital depuis mardi👉 <URL> <URL>",1,fr
"mortes no brasil passam de 137 mil, diz ministério da saúde<URL>",1,pt
"🔴 6 111 contaminations aujourd'hui en france, 32 mort du coronavirus à l’hôpital depuis mardi et 22 nouveaux «clusters» dénombrés au cours des dernières 24 heures &gt; <URL> <URL>",1,fr
"in toronto, the decline stopped and the incidence started increasing again as soon as schools reopened. and it started first among the 10-19 year-olds followed by the 0-9 age groups. data source: <URL> <URL>",1,en
fewer than half of us now trusts the government. never in 10 years of research in this area have we seen a drop in trust like we have seen for the uk government in the course of six weeks. public trust in uk government over coronavirus falls sharply <URL>,1,en
"today's summary of #covid19 cases in toronto: as of 2 p.m. on october 13, there have been 23,338 cases (296 new since october 12), 108 people are hospitalized (6 new), 1,327 deaths &amp; 19,523 people have recovered (311 new). more info: <URL> <URL>",1,en
"air sampling study. #sarscov2 viral rna found in air in hospitals &amp; crowded places. unknown if infectious virus, but could be #airborne in some circumstances (esp. removing ppe). toilets may create aerosols. ventilation, avoiding crowds, &amp; masks suggested.<URL>",1,en
"having failed at controlling #covid19 at the national level, the strategy of the modi government seems to be to leave it to the states to manage it on their own, leading to widely different outcomes from state to state.<URL>",1,en
sabias que: el covid-19 es una enfermedad ocasionada por una nueva cepa de coronavirus. “ el virus covid-19 es un nuevo virus asociado a la misma familia de virus del síndrome respiratorio agudo severo (sras) y a algunos tipos de resfriado común. #quedateencasa <USER> <URL>,1,es
"las afirmaciones falsas sobre el coronavirus, el uso de las mascarillas y la vacuna de la gripe de la presentación de la asociación negacionista ""médicos por la verdad""<URL>",1,es
sweden’s coronavirus death toll rapidly increasing compared to other countries <URL>,1,en
"i’ve seen a lot of people use sweden as an example of how it’s possible to deal with coronavirus without a lockdownsweden’s covid-19 death toll is now rapidly rising. they’ve now passed 1,200 deaths, exceeding the death tolls of their neighbours<URL>",1,en
коронавірус: в італії зареєстрували 2313 нових хворих <URL>,1,uk
"empty restaurants. abandoned playgrounds. schools shuttered for weeks.if the united states experiences sustained spread of the coronavirus, the daily lives of americans could look significantly different from today. <URL>",1,en
#últimahora la situación del covid-19 en méxico: - 1 millón 156 mil 770 casos positivos confirmados acumulados. - 108 mil 863 defunciones en vivo: <URL> <URL>,1,es
"more than 500,000 people have been killed by covid-19. a quarter of them are americans via: cnn <URL>",1,en
everyone touting sweden's economy for remaining open is ignoring that they've got double to five times the #covid19 death rate of their neighbors.<URL>,1,en
el número de pacientes en cuidados intensivos en suecia ha disminuido en un tercio desde el máximo de finales de abril y las autoridades dicen que el brote se está ralentizando <URL>,1,es
negacionismo mata <URL>,1,es
у чехії зафіксували різкий сплеск захворюваності на коронавірус <URL>,1,uk
"sweden tried to keep their economy open, avoid lockdowns and tight restrictions to build herd immunity. it failed. death skyrocketing now ... and, as a result, their economy is crashing. <URL>",1,en
sooooooooooooooresults are coming in from the swedish experiment.......not looking too great so far...<URL> #covid_19 #covid19 #pandemic #swedenindenial <URL>,1,en
"covid-19 en italie : 19 000 morts de plus que les chiffres officiels, selon la sécurité socialeet c'est probablement la même chose en france<URL>",1,fr
mundo tem recorde de mais de 18 mil mortes por covid-19 em 24 horas <URL>,1,pt
"breaking news: even in sweden, science is real.their government's irrational ""light touch"" covid-19 policy is a colossal failure &amp; is killing people at a much higher rate than neighboring countries, particularly those in elderly care homes. <URL> <URL>",1,en
в воз отчитались о рекордном заражении covid-19 за сутки в мире:<URL>,1,ru
os governos precisam parar tudo inclusive as empresas. não adianta nada evitar aglomerações se as pessoas continuam pegando busão lotado pra ir trabalhar.<URL>,1,pt
"""as we see many places now that are opening up, we may see a resurgence of new cases, and none of us want that. we need to keep our curve flat,"" henry says. <URL>",1,en
hiszpania: problemy z danymi dotyczącymi zgonów na covid-19<URL>,1,pl
"about 6% of people 60 or older infected with #covid_19 die, according to data we have so far; that’s over six times the fatality rate for elderly people infected with the flu.understanding the coronavirus outbreak in 9 charts: <URL> <URL>",1,en
mundo tem recorde de mais de 18 mil mortes por covid-19 em 24 horas<URL>,1,pt
в україні підтвердили два нових випадки зараження коронавірусом<URL> #тсн #новости #коронавірус #інфекція #українці,1,uk
коронавірус в україні: за добу виявили 260 нових випадків <URL>,1,uk
#covid19 w europie 🔸średnia 7-dniowa liczba nowych zakażeń na 100 tys. mieszkańców🔸liczba zgonów spowodowana #koronawirus na 1 mln mieszkańców z ostatnich 14 dni szczegóły 👉 <URL> źródło danych 👉<USER> <URL>,1,pl
"📊 إحصائيات فيروس كورونا #كوفيد_19 الإجمالية في دول #مجلس_التعاون لدول الخليج العربية، حتى تاريخ 23 مارس 2021م🔵 1,515,842 الإصابات المؤكدة🟢 1,438,732 حالات التعافي🔴 11,725 حالات الوفاة (يرحمهم الله) 💉 12,660,906 اللقاحات المعطاة#الإحصائي_الخليجي <URL>",1,ar
"📊 إحصائيات فيروس كورونا #كوفيد_19 الإجمالية في دول #مجلس_التعاون لدول الخليج العربية، حتى تاريخ 21 مارس 2021م🔵 1,504,335 الإصابات المؤكدة🟢 1,428,004 حالات التعافي🔴 11,666 حالات الوفاة (يرحمهم الله) 💉 12,098,999 اللقاحات المعطاة#الإحصائي_الخليجي <URL>",1,ar
"за минулу добу в україні виявили 11 145 випадків covid-19, найбільше — на львівщині. також 3 877 людей одужали, а 166 — померли від ускладнень захворювання. лабораторії за добу зробили 68 776 тестів на коронавірус <URL>",1,uk
#covid19 hoy se reportaron🟡9405 casos🟠uti 3591(+61)🔴153 fallecidos🟢6271 recuperados🚨activos: 162797(+2981)👉la evolución de las curvas👉la distribución de los casos de hoy👉la curva casos 7351 y fallecidos 116 diarios (prom 7 d)<USER> <USER> <URL>,1,es
"covid-19 daily figures in malaysia on 22 march 2021:- 1,116 new cases (8 imported)- 14,134 active infections- 1,495 new recoveries- 5 new deaths <URL>",1,en
"covid-19 daily figures in malaysia on 21 march 2021:- 1,327 new cases (11 imported)- 14,518 active infections- 1,247 new recoveries- 4 new deaths <URL>",1,en
"📊 إحصائيات فيروس كورونا #كوفيد_19 الإجمالية في دول #مجلس_التعاون لدول الخليج العربية، حتى تاريخ 22 مارس 2021م🔵 1,509,843 الإصابات المؤكدة🟢 1,433,255 حالات التعافي🔴 11,694 حالات الوفاة (يرحمهم الله) 💉 12,365,214 اللقاحات المعطاة#الإحصائي_الخليجي <URL>",1,ar
новини про коронавірус в україні: скільки хворих на covid-19 станом на 21 березня <URL>,1,uk
"avanço de mortes por #covid19 ao longo de duas semanas, via <USER> <URL>",1,pt
"données du #covid19 dans le monde au 22 mars :+ 468 458 cas en 24h, soit 123 677 086 au total+ 7 621 décès en 24h, soit 2 723 764 au total➡️ plus d'infos : <URL> <URL>",1,fr
"#covid19 : en allemagne, de nouvelles mesures limitées malgré une « situation très, très grave ». le taux d’incidence est de 108,1 cas pour 100 000 habitants, pratiquement deux fois plus que mi-février <URL> via <USER> (abonnés)",1,fr
"según <USER> santander presenta 108 nuevos contagios de covid-19 y, desafortunadamente, 4 personas fallecidas a causa del virus. en el departamento se registra un total de 93.525 casos. <URL>",1,es
"🇬🇧 united kingdom coronavirus (covid-19) weekly overview of deaths of people who have died within 28 days of a first positive test, by date reported. #coronavirus #uk #corona #covid19 #covid19uk <URL>",1,en
the uk government’s response to coronavirus could be characterised in three stages: 1: inaction.2: indecision.3: infection. how an illness spreading unchecked at the heart of no. 10 eventually led to britain playing catch-up trying to beat covid-19. <URL> <URL>,1,en
¡entérese! al menos 9 médicos han fallecido por covid-19 en lo que va del mes de diciembre #18dic #venezuela <URL>,1,es
‘far-right conspiracy theorists say 94% of us covid-19 deaths don't count because those americans had underlying conditions. that's bogus’‘health problems like diabetes make covid-19 more deadly’ (but it’s still the virus causing the death) <URL>,1,en
"in sozialen netzwerken verbreitet sich die behauptung, nur sechs prozent der us-corona-toten seien an #covid19 gestorben. das ist falsch. die prozentzahl bezieht sich auf die anzahl derjenigen, die ohne vorerkrankung verstorben sind. #coronavirusfacts <URL>",1,de
"🔴 coronavirus : 6111 nouveaux cas dépistés en 24h en france, 32 nouveaux décès depuis mardi <URL>",0,fr
"""as we see many places now that are opening up, we may see a resurgence of new cases, and none of us want that. we need to keep our curve flat,"" henry says. <URL>",0,en
"esta es la información más relevante en torno al #covid_19 👇▪ en méxico <USER> <USER> registró 5 mil 480 casos de #covid_19 y ya van 390 mil 516 contagios; además, suman 43 mil 680 defunciones, 306 más que ayer <URL> <URL>",0,es
#quedateencasa brasil sobrepasa los 100.000 casos positivos de la covid-19<URL>,0,es
state data does not support this headline lie.pcr testing was flash-boosted 100% = a false peak in cases. %-pos have fallen 15% in 5 days.do you really think we are all this stupid? stop using liberal arts interns to craft your articles.<URL>,0,en
"coronavirus en france : 6111 contaminations en 24h, 32 décès à l’hôpital depuis mardi👉 <URL> <URL>",0,fr
"mortes no brasil passam de 137 mil, diz ministério da saúde<URL>",0,pt
"🔴 6 111 contaminations aujourd'hui en france, 32 mort du coronavirus à l’hôpital depuis mardi et 22 nouveaux «clusters» dénombrés au cours des dernières 24 heures &gt; <URL> <URL>",0,fr
"ssa confirmó 306 nuevas muertes por covid en el país, con lo que suman 43 mil 680; hay 390 mil 516 casos acumulados, 5 mil 480 más que ayer <URL>",0,es
🔴 ahora en the clinic 📈 chile entra en la lista de los 10 países con mayor número de contagios por covid-19 <URL> 💉 la vacuna china contra el covid que se pondrá a prueba en chile <URL> crónicas de la inmovilidad <URL> <URL>,0,es
하지만 독일과 포르투갈 등 유럽 곳곳에서는 장기간 경기 침체를 이유로 봉쇄 조치에 반대하는 시위가 잇따르는 등 반발도 계속되고 있습니다. <URL>,0,ko
"holy name is running out of ventilators. the teaneck facility is down to only a four-day supply of respirators. its stock of protective gloves &amp; eye shields are dwindling. and disposable gowns are already gone.“it looks like a war zone,” doctors said. <URL>",0,en
"daripada 24 kes baharu, 18 adalah penularan dalam negara. - kp kesihatan #sinarharian #covid19<URL>",0,in
the number of coronavirus cases in south africa country has risen to 32 683 after the country recorded 1 716 new cases in the past 24 hours.<URL>,0,en
"un informe 📄 de las autoridades sanitarias de #costarica 🇨🇷 confirmó un total de 36.307 contagios 🦠 con la #covid19 desde el inicio de la #pandemia en marzo pasado, mientras el número de decesos ⚰️ ascendió a 386.<URL>",0,es
"23 new cases of #covid19 today, for a total of 3,523 in #bc.currently there are 9 people in hospital, 3 of them are receiving care in icu. this is the lowest number of hospitalizations since june 26. 3,076 people who tested positive have recovered.<URL>",0,en
"la <USER> registró 5,480 nuevos casos confirmados de #covid_19 y ya suman 390,516 casos acumuladosya suman 43,680 fallecidos a causa de #coronavirus, 306 más que ayer.esta es la evolución de la #pandemia de #sars_cov_2 en méxico.más detalles en: <URL> <URL>",0,es
"breaking update: florida’s department of health on wednesday confirmed 9,446 additional cases of covid-19, bringing the state’s known total to 451,423. there were also 216 florida resident deaths announced, setting another fatality record in the state. <URL>",0,en
"o <USER> divulgou hoje (29) os dados atualizados sobre a #covid19 no país. no total, o brasil tem 90.134 mortos pela doença e 2.552.265 casos confirmados. nas últimas 24 horas foram registrados 1.595 óbitos e detectados 69.074 novos casos.&gt;<URL> <URL>",0,pt
"covid-19 update: 63 new cases (43 (68.3%) have a lab collection from july 21st or earlier), 1,188 additional people have been tested and there is 1 additional death (72 year old female with comorbidity). <URL> #countyofventura #covid19 <URL>",0,en
во последните 24 часа се регистрирани се 102 нови случаи на ковид-19 во: -скопје 39-куманово 11-штип 13 -прилеп 3-тетово 2-струга 2-битола 6-охрид 3-кавадарци 3-гостивар 8-радовиш 1-кочани 1-демир хисар 1-македонски брод 1-виница 1-свети николе 3-кичево 4 <URL>,0,bg
breaking: 216 newly reported florida #covid19 deaths is second daily record in a row <URL> <URL>,0,en
"latest count of #covid19 cases worldwide at 1030 gmt, july 28: jhuworld: 16,495,309u.s.: 4,294,770brazil: 2,442,375india: 1,480,073russia: 822,060south africa: 452,529mexico: 395,489peru: 389,717chile: 347,923uk: 301,708iran: 293,606 <URL>",0,en
"covid-19 daily report, july 28:• 4,310 tests (1,680 🆕🚻)• 6,141 positives (⬆️ 157)• 4,957 recovered (⬆️ 128)• 100 deaths (⬆️ 1)• 1,084 active cases (⬆️ 26)detailed information, including active case trend lines, can be found 24/7 at <URL> <URL>",0,en
"today we're reporting:👉 162 new positive #covid19 cases, county total at 8,367👉 151 new recoveries, county total at 3,125👉 105,885 total tests administeredtoday’s report includes a testing increase of 1,314 putting the rate of positive covid-19 tests at 12%.(1/2) <URL>",0,en
"1/ today <USER> reported 762 #covid19 cases in #wisconsin, from 14,424 tests, and 13 new deaths. the number of new cases is low, and that's good news. the number of new deaths is very high, and that's bad news. <URL>",0,en
"la <USER> reportó 4,973 nuevos casos confirmados de #covid_19 y el total es de 395,489 personas contagiadas.ya suman 44,022 defunciones por nuevo #coronavirus en méxico, 342 más que ayer.esta es la evolución de la #pandemia de #sarscov2 en el país.<URL> <URL>",0,es
"us covid-19 update:-new positive cases*: 64,448 (down from 66,321 last week)-new tests*: 822,900 (up from 780,103 last week)-% positive*: 7.8% (trending lower (8.5% last week))-hospitalizations: 57,091 (vs. 59,362 last week)-deaths*: 925 (highest since 6/3)*7-day average <URL>",0,en
денеска се регистрирани 188 нови случаи на ковид 19 – вкупната бројка на дијагностицирани е 10503оздравени се 268 пациенти – починати се 5 лица. <URL>,0,sr
"ssa confirmó 342 nuevas muertes por covid en el país, con lo que suman 44 mil 22; hay 395 mil 489 casos acumulados, 4 mil 973 más que ayer <URL>",0,es
"july 28 covid-19 case numbers:☑️ increase of 80 cases, now 187 deaths to date☑️ there are 1,397 active cases☑️ 8,886 recovered cases☑️ 659,242 tests performed by the lab (7,900 in the past 24 hours)here's more information: <URL> <URL>",0,en
"ssa reportó 854 nuevas muertes por covid, con lo que suman 44 mil 876; méxico acumula 402 mil 697 casos confirmados, 7 mil 208 más que ayer <URL>",0,es
"#loúltimo la <USER> registró 342 muertes más por #covid_19, con lo que suman 44 mil 22, y reportó 4 mil 973 nuevos casos confirmados, para un total de 395 mil 489<URL> <URL>",0,es
