text,label,lang
"❓Qué tienen en común las nuevas #VacunaCOVID19
❓Cómo actúan y en qué se diferencian
 
Cuando se administra una vacuna, el organismo genera defensas conocidas como anticuerpos que preparan al sistema para reconocer y defenderse de una enfermedad.
 
https://t.co/tOARD7D51I",misinformation,es
Un vaccin américain contre le Covid-19 donne des résultats prometteurs chez les singes https://t.co/IzzgWfyBtw,misinformation,fr
Nouveaux essais cliniques d'un vaccin prometteur contre la COVID-19 https://t.co/I2ANVpg62Y,misinformation,fr
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Scientists have created candidate vaccines, which eventually could protect billions of people from COVID-19, with astonishing speed https://t.co/KYfUZYMiay",misinformation,en
"Calendrier, essais cliniques, financements : où en est-on de la course au #vaccin contre le #Covid_19 ?

https://t.co/nOLi9fZEQ0",misinformation,fr
"Covid, morto un volontario del vaccino Astrazeneca in Brasile

https://t.co/ZiwxaD8r26",misinformation,it
"#Covid, morto volontario test vaccino #AstraZeneca in #Brasile https://t.co/EFviUk9Qia https://t.co/lfBtIl9zZA",misinformation,it
Morto in Brasile un volontario del vaccino anti Covid di Astrazeneca https://t.co/dJZgLjoLjH,misinformation,it
"AstraZeneca, vaccino di Conte: muore un volontario in Brasile https://t.co/ihh3rJeMcS",misinformation,it
"Aprendo il pezzo si scopre che il volontario si era semplicemente iscritto alla sperimentazione e non aveva mai ricevuto una dose. Titolo esterno da codice penale
https://t.co/9gJ3pY4Lge",misinformation,it
"🔔Sanidad anuncia la compra de 31 millones de dosis de la vacuna de Oxford, que llegará en diciembre - [https://t.co/hRRkm5aGny]

🔔Muere voluntario en prueba de vacuna Covid-19 de Oxford y AstraZeneca - [https://t.co/a8JFZnlPQI]",misinformation,es
"Morto un volontario del #vaccino Astrazeneca-Oxford in #Brasile #ANSA #Covid-19
https://t.co/yy5q1XA3R7",misinformation,ca
"Coronavirus, morto un volontario del trattamento anti-Covid AstraZeneca in Brasile https://t.co/4GDxVFyJf9",misinformation,it
"Relawan uji klinis vaksin COVID-19 yang meninggal dunia disebut menerima plasebo. Media lokal melaporkan relawan merupakan dokter muda berusia 28 tahun.    

via @detikHealth https://t.co/5cSVQm7UAQ",misinformation,in
"Seorang sukarelawan uji coba vaksin COVID-19 AstraZeneca telah meninggal di Brasil. Anvisa, otoritas kesehatan Brasil, menerima informasi dari penyelidikan kematian tersebut. #Brasil 

via @detikHealth https://t.co/roLsneHRUJ",misinformation,in
"Covid-19 : décès d’un volontaire des tests du vaccin d’Oxford au Brésil
➡️ https://t.co/GOZt2aGbmt https://t.co/SOOZJ2cTrp",misinformation,fr
"Non mi vaccinerei mai , come x l'inflienza, si muore già di troppe cause, ci mancano i vaccini !! 
AstraZeneca, vaccino di Conte: muore un volontario in Brasile https://t.co/9ACLzgFQ8Y",misinformation,it
"Muore in #Brasile un volontario del programma di sperimentazione del vaccino #Astrazeneca ma non aveva ricevuto nessuna dose, si era solo iscritto #ANSA
https://t.co/YOuyqpdRac",misinformation,it
"Doborovolní zájemci o vakcinaci proti covidu-19, netlačte se všichni!
https://t.co/xe8FSwR1Qi",misinformation,cs
"AstraZeneca, vaccino di Conte: muore un volontario in Brasile https://t.co/ihh3rJeMcS",misinformation,it
"Non mi vaccinerei mai , come x l'inflienza, si muore già di troppe cause, ci mancano i vaccini !! 
AstraZeneca, vaccino di Conte: muore un volontario in Brasile https://t.co/9ACLzgFQ8Y",misinformation,it
Tomando a vacina contra COVID-19 https://t.co/o9hed6mEf4,misinformation,es
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
Tomando a vacina contra COVID-19 https://t.co/o9hed6mEf4,misinformation,es
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Over 1,100 people for clinical trials of India's first Covid vaccine https://t.co/70ohiEokzm https://t.co/Tb8Se1z7Zf",misinformation,en
Nova fase de testes para vacina chinesa contra Covid-19 começam em 20 de julho https://t.co/dreZGtS8YY,misinformation,pt
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Organização Mundial da Saúde (OMS), não recomenda que a aplicação de vacinas contra covid-19 seja obrigatória em qualquer país. A vice-diretora da entidade, Mariângela Simão, disse que é contra “medidas autoritárias” nesse sentido.

https://t.co/Qop2ntuPho",misinformation,pt
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Berita duka dari Norwegia. 
Sebanyak 23 orang meninggal setelah divaksin covid-19.

Apa yang dikuatirkan tentang resiko efek samping vaksin covid-19 selama ini benar terjadi.

Padahal efikasi Pfizer 95%, gimana yang hanya 65%.

Menakutkan. Iya gak sih? 

https://t.co/ruPuaCg3SL",misinformation,in
"Primeiros dados publicados da Novavax, que recentemente entrou nos estágios iniciais de fase clínica, mostram dados seguros e indutores de uma resposta do sistema imunológico !

https://t.co/bhFU6CXMoZ",misinformation,pt
"Ricapitolando, Pzifer ha creato il vaccino stabile al 90%, nel frattempo mesi fa la Bill Gates foundation entra nella società della casa farmaceutica stessa, Bill Gates finanzia la campagna elettorale di Biden, Biden ""vince"" e 24 ore dopo la proclamazione, l'annuncio del vaccino. https://t.co/93cfbVBVNn",misinformation,it
"Ricapitolando, Pzifer ha creato il vaccino stabile al 90%, nel frattempo mesi fa la Bill Gates foundation entra nella società della casa farmaceutica stessa, Bill Gates finanzia la campagna elettorale di Biden, Biden ""vince"" e 24 ore dopo la proclamazione, l'annuncio del vaccino. https://t.co/93cfbVBVNn",misinformation,it
"La lezione è: quando la #controinformazione vi dice di avere cose ""esclusive!"", in realtà è qualcosa di cui l'#informazione ha parlato da settimane e scopre solo ora. E se ciò non è, è la solita #infodemia, turpe minestrone che fonde #5G, #COVID19 e co.

https://t.co/7Ha2mzf71u",misinformation,it
"ESCLUSIVO – Consiglio Unione Europea: repressione e galera per chi denuncia i pericoli sanitari del #5G. Rischiano medici, scienziati e attivisti – #stop5g  https://t.co/9OEEA0dxV6",misinformation,it
"#CDC Report: Over 3,000 Are ‘Unable to Perform Normal Daily Activities’ After Receiving the #COVID19 #vaccine 
 
https://t.co/6HbnKrqEQ0 https://t.co/CLi8CPrAwe",misinformation,en
"Thousands of people “unable to perform normal daily activities, unable to work, required care from doctor or health care professional.”

As of Dec. 18, 3,150 people reported what the agency terms “Health Impact Events” after getting #Vaccinated.

https://t.co/fw2YZjP4ZN",misinformation,en
"Over 3000 People 'UNABLE TO PERFORM NORMAL DAILY ACTIVITIES, UNABLE TO WORK, REQUIRED CARE FROM DOCTOR OR HEALTH CARE PROFESSIONAL' after taking covid vaccine per CDC https://t.co/CQvJC92UpE https://t.co/c5Qs92koOd",misinformation,en
"CDC: 3,150 people who have received COVID vaccine are “unable to perform normal daily activities, unable to work, required care from doctor or health care professional”

https://t.co/GZkAmL5xS4 https://t.co/EkRFLVLPfZ",misinformation,en
Bill Gates explica las investigaciones sobre el Covid-19 y vaticina cuándo habrá una vacuna https://t.co/ynMPRoAhJq,misinformation,es
"La ironía de Vacuna de Pfizer ™ 
#CoronavirusVaccine 
Vaporizer Cartridge
 Made un China https://t.co/OPvB4j9L6X",misinformation,ro
"La ironía de Vacuna de Pfizer ™ 
#CoronavirusVaccine 
Vaporizer Cartridge
 Made un China https://t.co/OPvB4j9L6X",misinformation,ro
Aspirina tem efeito contra a Covid-19? https://t.co/SfKk4PHHow,misinformation,pt
Bolsonaro opet pozitivan na koronavirus https://t.co/sbCIPCuDwg,misinformation,und
"El presidente de Brasil,  Jair Bolsonaro, se volvió a hacer la prueba de coronavirus y mira lo que pasó (+detalles) 👇 https://t.co/cnaqRmECRi",misinformation,es
"Coronavirus, Luca Parmitano: ""Sapevo già da novembre mentre ero nello spazio"". Ombre su Giuseppe Conte https://t.co/cgYnvcxnJc",factual,it
"Coronavirus, Luca Parmitano: ""Sapevo già da novembre mentre ero nello spazio"". Ombre su Giuseppe Conte https://t.co/jJ7xEW7R9j",factual,it
"A quanto pare, già da novembre 2019 il comandante (italiano) della Stazione Spaziale Internazionale sapeva dell'esistenza di una pandemia in Cina. Inquietante.

https://t.co/Um3vPpqvnU",factual,it
FDA recomienda estar atento ante posible parálisis de Bell en quiénes reciban las vacunas de Moderna and Pfizer #NoVaccineForMe #VacunasSonVeneno #BellsPalsy  https://t.co/RGcYL0fIft,misinformation,es
"Quatro pessoas que receberam a vacina da Pfizer desenvolveram “Paralisia de Bell”, uma forma de paralisia facial temporária

https://t.co/7tr68fjWO7",misinformation,pt
"🔻Vaccino Pfizer, 4 casi di paralisi di Bell tra i volontari ""ma nessun allarmismo""

https://t.co/Lst2sEueTP",misinformation,it
"Cuatro voluntarios de la vacuna Pfizer desarrollaron parálisis de Bell.

 https://t.co/gVaHaxb5L2 https://t.co/yqhYsT9aaK",misinformation,es
"L'allarme dei medici sulle mascherine""Se utilizzate all'aperto sono dannose"" https://t.co/VPZB1otKg6",misinformation,it
"L'allarme dei medici sulle mascherine ""Se utilizzate all'aperto sono dannose"" https://t.co/1AqgEYfYE7 https://t.co/tskXFIsYH0",misinformation,it
Floridians report range of adverse effects from COVID vaccine - South Florida Sun-Sentinel https://t.co/8WUgkETB14,misinformation,en
"Na contramão de Bolsonaro, Trump planeja vacinação contra Covid-19 em outubro
https://t.co/JtdS8kvumP",misinformation,pt
"🔴 le risque de maladie aggravée associée à la vaccination (VAED) existe bel et bien dans la COVID-19 (comme en témoignent les travaux sur les vaccins contre le SRAS et la PIF, par exemple) https://t.co/9C50OVruec",misinformation,fr
Covid-19. Un numéro et des sites pour se faire vacciner https://t.co/UMQSrRlUAv,misinformation,fr
"Est-il dangereux de se faire vacciner quand on a déjà eu le Covid-19, lorsqu’on est malade ou enceinte ? Nos réponses aux questions sur les contre-indications 👇 https://t.co/LMTRisFIKX",misinformation,fr
"Áustria (Viena), parte da polícia tira os capacetes e marcha junto com os cidadãos contra o bloqueio e a ditadura da saúde. https://t.co/sDGA6i7PCw https://t.co/MrsjNRBKAF https://t.co/oGRyeMaCIy",misinformation,pt
"Áustria (Viena), parte da polícia tira os capacetes e marcha junto com os cidadãos contra o bloqueio e a ditadura da saúde. https://t.co/qvwnHx7aBv https://t.co/2EwR0aamcT https://t.co/fcRqsjdPe7",misinformation,pt
"VACCINI A MRNA: 
NEGLI #STATIUNITI 
I PRIMI SEGNI DI UN DISTURBO IMMUNITARIO LETALE

https://t.co/tzBXDaCtSI",misinformation,it
"AstraZeneca, malori per il vaccino: gli ospedali tedeschi interrompono le vaccinazioni https://t.co/NGe0HsInDa",factual,it
"Um den Betrieb nicht zu gefährden, hat eine Braunschweiger Klinik die Impfungen mit dem #Astrazeneca-#Impfstoff ausgesetzt. Der Grund: ein vermehrtes Auftreten von Nebenwirkungen. https://t.co/xAROx1AQ3h",factual,de
"¿Así se manifestaron en Rumania contra medidas del gobierno para combatir el #COVID19?

❌ Falso

La imagen es de una protesta masiva anticorrupción, en 2017 #AFP 

➡https://t.co/VvuOYMutu8 https://t.co/1AGc2M5QRv",misinformation,es
Protestas en Rumania contra restricciones por Covid19. WAO Qué mollejón de gentes 😳 https://t.co/qTmoDMaaHW,misinformation,es
"النمسا توقف استخدام لقاح أسترازينيكا بعد وفاة امرأة
#عاجل
https://t.co/67NRTeSSlm",factual,ar
"Austria: infermiera di 49 anni muore dopo vaccinazione con AstraZeneca.

https://t.co/ieeX3qhkt4 https://t.co/9HGEmd4QvJ",factual,it
"« En Autriche, une infirmière de 49 ans est décédée quelques jours après avoir reçu une injection du vaccin AstraZeneca. Une de ses collègues a développé une embolie pulmonaire. Deux incidents rapprochés qui posent des questions. »

https://t.co/d7NYXu3zg8",factual,fr
"Eine Krankenschwester am Landesklinikum Zwettl starb kurz nach der Impfung mit #AstraZeneca. Die Gesundheitsagentur untersucht nun den Vorfall. Erst am Donnerstag wurde ein ähnlicher Fall aus Brixen bekannt, in dem ein Arzt nach der Zweitimpfung plötzlich verstorben war. https://t.co/HsZiZHfZaT",factual,de
"النمسا توقف استخدام لقاح أسترازينيكا بعد وفاة امرأة
#عاجل
https://t.co/67NRTeSSlm",misinformation,ar
"Vaccinée avec une dose de vaccin anti- Covid-19 d'#AstraZeneca, une infirmière autrichienne de 49 ans est morte quelques jours plus tard des suites de ""graves troubles de la coagulation"".
#tiredearth #COVID19 
https://t.co/9e8olwkSRs",misinformation,fr
"Iran: COVID-19 Death Toll in 535 Cities Surpasses 246,400
#Iran #Coronavirus #Covid  #vaccines  
https://t.co/RCyxEKYTDz",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
Michigan: 246 Geimpfte positiv auf COVID-19 getestet - drei verstorben https://t.co/4irUTyySIi,misinformation,de
"Covid vaccines have prevented 10,400 deaths in older adults, data shows https://t.co/fsDkZ8SZun",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"As condições precárias de quem está na linha de frente do Covid-19 são muito preocupantes. E elas se materializam em mortes. Foram mais de 1000 profissionais até agora - fora subnotificações de algumas categorias. Não estamos cuidando de quem cuida de nós 
https://t.co/670kU96CEh",misinformation,pt
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/97E1iO50Oy a través de @ElDiestro_,misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/tgwbcf5fNb vía @ElDiestro_,misinformation,es
"El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando

https://t.co/kuetgvkMdz",misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/usGmUjVtd0 #Ciencia #Editores #Gente,misinformation,es
"DIRECT 🔴  Covid-19 : le Conseil d'Etat suspend l'obligation de motifs impérieux pour les Français rentrant de l'étranger

https://t.co/WZDLKkLI1o https://t.co/OJ5UsILuei",misinformation,fr
"El Dr. Luis de Benito denuncia en su canal de Telegram las casi ""1.000 muertes"" provocadas ya por las FALSAS vacunas en España y que se están ocultando. 

No llevan mal ritmo de asesinatos... https://t.co/oVr5GFlmH3",misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/mv5et28e4M vía @ElDiestro_,misinformation,es
El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/FQQ4VMI7b7 vía @ElDiestro_,misinformation,es
🕵‍♂️El Dr. Luis de Benito denuncia en su canal de Telegram las casi “1.000 muertes” provocadas ya por las vacunas en España y que se están ocultando https://t.co/wyeIDLvPlb a través de @ElDiestro_,misinformation,es
"El Dr. Luis de Benito denuncia en su canal de Telegram las casi « 1.000 MUERTES » provocadas ya por las vacunas de Bill en España,
 y que se están ocultando.

 https://t.co/t3at3AVIRZ vía @ElDiestro_",misinformation,es
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
CDC-gegevens onthullen dat de COVID-19 vaccins 180 keer dodelijker zijn dan de griepvaccins #vaccin #CDC #corona https://t.co/2YHyOj63a1,misinformation,nl
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Informe del #COVID19 en PR, 27 de febrero : Nuevos casos confirmados (Pcr/Molecular) +134 Nuevos casos probables (Serológicas y antígenos) +656. Muertes confirmadas +9, Hospitalizaciones +5, en intensivo +2, ventiladores -5. Total de Vacunas administradas 536,377 https://t.co/3k0qvonD5S",misinformation,es
"Dosis de vacunas contra el Covid19 administradas en distintos países, cada 100 habitantes, al 23/2/21 https://t.co/3ftjDy69Nw",misinformation,es
"Informe del #COVID19 en PR, 5 de marzo : Nuevos casos confirmados (Pcr/Molecular) +183 Nuevos casos probables (Serológicas y antígenos) +572. Muertes confirmadas +2, Hospitalizaciones +1, en intensivo -35, ventiladores -1. Total de Vacunas administradas 595,224 https://t.co/8itlSTCjg2",misinformation,es
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/XleqF9JOgH",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/o1brGhUIjc",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/hJebiJIgER",misinformation,en
"https://t.co/BopARcvyeV

Just to remind everyone the grave situation we are experiencing from 'vaccines'!",misinformation,en
"CDC says the 3,005 recorded deaths following COVID-19 experimental ""vaccines"" total MORE than vaccine deaths for last 13+ years -- https://t.co/qeIxlIjxKm https://t.co/V5SPavq36z",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
CDC-gegevens onthullen dat de COVID-19 vaccins 180 keer dodelijker zijn dan de griepvaccins #vaccin #CDC #corona https://t.co/2YHyOj63a1,misinformation,nl
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/XleqF9JOgH",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/o1brGhUIjc",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/hJebiJIgER",misinformation,en
"CDC data suggests an overwhelming spike in vaccine related deaths as the controversial COVID-19 vaccines become more common.

Nearly 6,000 people are reported to have died after taking one of the vaccines. 

https://t.co/8WrjnrHGej",misinformation,en
"🇺🇸CDC：💉後報告された501人の死亡+10,748人の副作用➡死亡数多いロット番号判明‼️

モデ〇ナ
025L20A（20人）037K20A（21人）011J2A（16人）025J20A（16人）

ファ○ザー
EJ1685（23人）EL0140（19人）EK 9231（17人）EL1284（13人）EK5730（10人）

その他詳細翻訳機能で👇
https://t.co/yBvzynrF8s https://t.co/XmApHItoYF",misinformation,ja
"VACCINE’S ADVERSE EFFECTS: Shocking new CDC VAERS data shows 329,021 reports of adverse events following COVID vaccines, including 5,888 deaths and 28,441 serious injuries between Dec. 14, 2020 and June 4, 2021. https://t.co/diudkIntwN",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/XleqF9JOgH",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/o1brGhUIjc",misinformation,en
"Recently, the Centers for Disease Control and Prevention reported that more than 5,800 out of 75 million fully vaccinated people in the U.S. have been infected with COVID-19. https://t.co/hJebiJIgER",misinformation,en
"CDC: As many people have died from Covid-19 vaccines as ALL vaccines in last 20 years COMBINED

https://t.co/2uS8Iz0bJP",misinformation,en
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"ALERTA! 

Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante

https://t.co/YtVW47klwC",misinformation,pt
Ganhador do Nobel de Medicina Luc Montagnier Afirma: Vacinas Contra Covid Estão Criando Uma Nova Variante https://t.co/c4vy0I86bm via @criticanac,misinformation,pt
Bill Gates reconoce que miles de personas morirán con la vacuna del covid-19... Sospechosa declaración de alguien interesado en el negocio mundial de las vacunas. https://t.co/QtZayzVaBa https://t.co/adljYhne7W,misinformation,es
Bill Gates reconoce que miles de personas morirán con la vacuna del covid-19. 779.477 muertos por la vacuna. Muchísimos mas que con la supuesta pandemia. #ExposeBillGates #COVID19 #coronavirus #ExposeBillGates #ExponiendoABillGates https://t.co/ttfyDfmGJX,misinformation,es
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"Pfizer anuncia que su vacuna puede almacenarse a mayores temperaturas de las que se pensaba
El fármaco se conserva entre -25 °C y -15 °C, valores habituales en los congeladores y refrigeradores farmacéuticos  https://t.co/aoK3WjvzM8",misinformation,es
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
"📰Ana Paula Henkel mente ao dizer que 500 pessoas morreram nos EUA por conta da vacina de Covid.

A fonte era um site onde qualquer pessoa pode incluir dados, alguém está surpreso que isso ocorreu na @JovemPanNews e eles não fizeram nada para desmenti-lá?🤔https://t.co/40rN9rsS7O",misinformation,pt
CDC-gegevens onthullen dat de COVID-19 vaccins 180 keer dodelijker zijn dan de griepvaccins #vaccin #CDC #corona https://t.co/2YHyOj63a1,misinformation,nl
"As condições precárias de quem está na linha de frente do Covid-19 são muito preocupantes. E elas se materializam em mortes. Foram mais de 1000 profissionais até agora - fora subnotificações de algumas categorias. Não estamos cuidando de quem cuida de nós 
https://t.co/670kU96CEh",misinformation,pt
Si te vas a vacunar  preocúpate de dejar todos tus asuntos en orden y el testamento hecho https://t.co/0fCMDObAm7,misinformation,es
"Berita duka dari Norwegia. 
Sebanyak 23 orang meninggal setelah divaksin covid-19.

Apa yang dikuatirkan tentang resiko efek samping vaksin covid-19 selama ini benar terjadi.

Padahal efikasi Pfizer 95%, gimana yang hanya 65%.

Menakutkan. Iya gak sih? 

https://t.co/ruPuaCg3SL",misinformation,in
"Which risk is worse?

Vaccines shown to have a death rate of &lt;0.001% and no serious side-effects

Or

Getting COVID-19 with a ~0.5-1% risk of death and a high risk of going to ICU and/or long-term health problems based on millions of cases 🤔 https://t.co/UV4Iv3HDy4",misinformation,en
"As condições precárias de quem está na linha de frente do Covid-19 são muito preocupantes. E elas se materializam em mortes. Foram mais de 1000 profissionais até agora - fora subnotificações de algumas categorias. Não estamos cuidando de quem cuida de nós 
https://t.co/670kU96CEh",misinformation,pt
CDC-gegevens onthullen dat de COVID-19 vaccins 180 keer dodelijker zijn dan de griepvaccins #vaccin #CDC #corona https://t.co/2YHyOj63a1,misinformation,nl
"Israele, 250 persone infettate dopo aver ricevuto il vaccino anti-Covid della Pfizer/BioTech: https://t.co/6fegw4vvPH",misinformation,it
"아스트라제네카 혹은 화이자 백신을 맞은 사람들이 1차접종에서 90% 2차접종에서 100% 항체가 형성되었다는 조사가 나왔습니다. 

두 백신 모두 항체 형성에 동일한 성능을 발휘한다는 증거입니다.

백신 공포증을 전파하는 한국언론의 헛소리를 무시해야합니다. 

https://t.co/IhAXdyZlGC",misinformation,ko
"BH sem data para novas aplicações de vacina contra a COVID-19

https://t.co/RQnCnEYP1U",misinformation,pt
Vaccines Take a While to Kick In. Experts Say That Means the Body Is Doing Its Job: Reports of Covid-19 cases that appeared shortly after a single shot of a two-dose vaccine shouldn’t cause concern https://t.co/tECcL6J08j via @KatherineJWu,misinformation,en
"Wish this good news about the vaccines would get more attention and air time. Too much coverage of the occasional person who got vaccinated and ended up with Covid. The vaccines (all of them so far) are  ridiculously effective.

https://t.co/HByH5f15Aj",misinformation,en
"In trials, no one who got ANY of the vaccines died from COVID-19. Almost no one was hospitalized. New variants didn’t change this. 

Getting vaccinated won’t eradicate COVID-19. But it will actually make the virus less scary than the flu. That’s a miracle. https://t.co/SeDbOuSlLp",misinformation,en
"“Of the roughly 75,000 people who have received one of the five (vaccines) in a research trial, not a single person has died from Covid, and only a few people appear to have been hospitalized. None have remained hospitalized 28 days after receiving a shot” https://t.co/YDvgYUi3bC",misinformation,en
